band_gap
2.4684
1.9923
3.3889
3.8973
0.9383
2.895
0.7370999999999991
3.0265
2.066199999999999
2.6965
0.9487
1.3712
0.9177
2.2586
3.157
2.1595
1.4562
2.0334
3.46
1.6761
4.2373
4.6163
3.13
0.5927
2.2436
1.432099999999999
2.1524
3.609
0.723
1.156299999999999
0.9386999999999992
0.6381
1.0799
1.673
2.5473
2.4553000000000003
3.4958
2.01
3.4799
0.658799999999999
3.989300000000001
4.798599999999999
0.5058
1.583099999999999
5.143
3.086999999999999
3.1185
3.4739
1.8544
3.621299999999999
2.3305
3.3118
1.3597
2.4693
2.579799999999999
4.006
3.484399999999999
3.9773
1.6368
2.4561
1.1037
4.4836
2.743999999999999
2.063
1.4605
4.9156
1.3080999999999992
5.3553
3.8149
1.0229
2.9331
3.0003
0.8952999999999991
3.0052
2.8119
5.1296
2.2084
1.4273
1.958899999999999
2.5926
3.4555
1.1357
2.982999999999999
3.215899999999999
6.0359
1.213499999999999
3.6551
1.455
3.1648
3.4212
1.340999999999999
0.9809
2.3691
4.0961
2.0167
0.8027999999999991
3.249899999999999
2.763699999999999
1.8143
2.8032999999999992
3.3403
4.4584
2.202499999999999
5.1405
1.1236
4.6934000000000005
3.2094
3.1324
2.4003
0.8127000000000001
3.9585
2.3532
0.8158000000000001
1.4312
1.2236999999999991
2.1336
2.0693
0.9023
0.9513
3.9016
3.5463
3.097299999999999
1.4592
3.6304
1.143499999999999
4.7523
2.8539
3.7047
2.4602
1.2366
0.6657000000000001
1.235599999999999
4.975199999999999
0.8426
0.8831999999999991
1.0152
3.0442
2.4041
2.281399999999999
1.639
0.8094
2.5869
1.271499999999999
1.7704
0.7595000000000001
1.8133
1.6361999999999992
1.5501
1.133
1.377399999999999
4.7635000000000005
3.378
0.6305000000000001
2.6563
2.5765
2.0941
5.7436
3.4485
1.7727
0.869499999999999
3.155699999999999
2.2307
1.301599999999999
0.8702000000000001
1.5853000000000002
0.643799999999999
3.5121
2.4047
3.6894
1.0071
5.0173
4.342
4.1128
4.2046
0.6392000000000001
2.160199999999999
3.3983
2.6575
4.412599999999999
1.4198
1.734699999999999
3.9235
4.2438
2.2153
0.5343
1.7536
4.5653
0.8386
3.0101
3.1514
0.7942
3.9136
3.151399999999999
2.9798
1.6618
2.1357
3.8563
2.2211
3.5117000000000003
1.2618
2.705
2.6689
2.2817
3.0403
2.3575
1.8258
3.1489
1.4247
2.961999999999999
5.0122
3.874399999999999
3.0578
3.486199999999999
0.9039
4.7924
0.5023
4.609
4.6251
1.0853
1.3827
2.1344
4.002499999999999
1.3124
0.598399999999999
3.8214
3.085299999999999
1.1597
1.5419
1.559499999999999
2.2663
1.871699999999999
2.080899999999999
2.065699999999999
2.6601
1.2514
3.777
1.9651
2.5208
1.2092
1.0448
2.8905000000000003
3.105399999999999
0.9124999999999992
1.7873
1.9229999999999992
1.7498
3.3697
2.5345
2.7016
4.832000000000001
0.6911
1.497599999999999
3.8373
3.1401
1.980999999999999
0.9062999999999992
2.993
3.066599999999999
3.6002
1.0013
1.155199999999999
1.2535
2.7879
2.5439
0.6519
0.8376999999999991
2.8216
2.41
2.918499999999999
3.4451
3.433
3.505099999999998
3.229699999999999
1.4376
1.154
0.7036999999999991
1.010199999999999
3.824799999999999
1.395
1.6928
3.208599999999999
2.6249
5.7894
3.146499999999999
0.6916000000000001
2.6424000000000003
1.5133
3.2071
0.7966999999999991
2.2669
1.7413
0.9405
3.471599999999999
3.1059
2.9836
0.572099999999999
1.5754
2.8232
2.4885
2.637299999999999
3.282
2.3536
3.4204
3.2868
1.454699999999999
1.404999999999999
2.405899999999999
3.1302
2.4054
1.1288
2.5914
3.5519
1.187
1.5556
3.331399999999999
1.090599999999999
0.7552000000000001
1.439599999999999
1.1273
3.4395
3.8876
0.6674000000000001
1.27
1.460699999999999
3.7517
1.9093
2.7793
1.134099999999999
2.9849
4.830500000000001
2.291499999999999
0.619499999999999
3.6976
3.9867
3.5124999999999997
0.5121
3.376399999999999
3.2759
2.1929
3.852900000000001
2.575599999999999
1.4277
0.7026999999999991
2.312999999999999
0.9173
2.662099999999999
2.5603
3.7121
0.8018999999999991
1.7447
3.662
1.9631
2.1585
0.6292999999999991
2.4705
2.1733
2.8773
0.7227
1.608699999999999
2.6849
2.5017
2.863
2.4312
5.0187
2.7874
1.4438
0.9283
5.629899999999999
1.7445
1.8804999999999992
1.2722
2.8098
1.5027
1.0922
5.205900000000001
1.6711
4.2109
0.583699999999999
1.051699999999999
0.9034
3.0179
2.2975
2.138899999999999
2.0781
3.8037
3.0263
1.9028
2.574
3.6398
3.1466
3.1276
3.2285
2.6897
0.5949000000000001
2.8312
1.5507
4.8958
3.0835
0.9453
2.408899999999999
0.9651
2.825499999999999
2.3129
0.9234
2.9332000000000003
2.6738
1.0797
2.3881
2.9595
4.0668
1.4278
0.604699999999999
1.8139999999999992
0.5664
4.304399999999999
3.968
1.0566
3.0829
3.0584
2.2773
2.0846
2.1349
3.2262
1.976
1.396199999999999
0.5144000000000001
1.6702
3.2926
4.8986
2.1563
3.259
3.179899999999999
2.0398
2.2075
1.3686999999999991
3.8819
1.1768
2.0132
4.4313
3.259
2.822399999999999
4.5644
2.6072
1.978899999999999
0.9733
1.5642
3.4171
4.0284
3.8186
3.488599999999999
0.7666000000000001
2.4141
2.1356
3.5721
1.0654
2.0719
2.7479
2.3998
2.9151
1.2414
2.7749
3.3325
2.085699999999999
1.5064000000000002
1.796
1.4301
0.7584000000000001
4.8822
0.9952
2.5743
0.5225000000000001
2.2259
4.0757
1.4127
2.4236
3.7107
4.7135
3.7035
2.0203
3.2982
3.9181
0.773099999999999
4.7947
1.117999999999999
3.9764
4.0235
1.8903999999999992
3.534399999999999
0.8240000000000001
1.5093
2.0838
3.4959
4.2033
2.9334
3.732599999999999
3.014999999999999
2.3217
2.179
2.8998
0.6747999999999991
2.9255
1.297099999999999
3.4224
1.5644
2.3623
1.3959
1.1202
1.563299999999999
3.8516
4.7013
1.509199999999999
3.1392
1.069199999999999
0.8298999999999991
1.5984
2.676
1.074399999999999
1.0897
0.6374000000000001
3.0758
1.6058
1.515299999999999
0.6691
1.1696
2.368999999999999
0.542199999999999
3.6215
2.3709
2.328899999999999
1.5073999999999992
1.4336
4.056599999999999
3.0145
0.5377999999999991
0.978499999999999
3.3437
5.723000000000001
4.1143
4.110799999999999
0.6929999999999991
2.9455
1.4058
2.6012999999999997
1.7829000000000002
3.5665
2.3443
1.096199999999999
0.5844
2.405399999999999
5.8392
3.9992
1.8923
4.492
3.2963
2.6628
2.9462
1.1643
1.4717
3.199999999999999
3.3241
2.6223
2.7533000000000003
1.4394
2.2488
3.854899999999999
2.0064
1.5931000000000002
4.2057
3.790199999999999
1.0169
1.9827
2.2267
1.894499999999999
3.2417
0.5880000000000001
4.7345
3.4038
4.4388
5.4105
1.1492
2.0016
0.7452000000000001
1.985399999999999
2.392299999999999
0.5042999999999991
2.5876
2.3625
0.986699999999999
3.4553000000000003
2.4311
2.3097
3.101
1.882899999999999
2.300899999999999
1.6318
1.751
1.830699999999999
3.8676
4.9973
0.9949999999999992
1.7943
1.0145
1.5783
0.5367999999999991
3.615299999999999
3.7621
3.7935
3.2874
0.7157999999999991
3.3707000000000003
3.1684
0.7339000000000001
3.854899999999999
3.2631
4.2293
0.9663
0.674999999999999
